annotation_id,mature_topic,space,rank,candidate_topic,image_path,github_image_url,topic_f_2019,topic_f_2020,topic_f_2021,topic_f_2022,topic_f_2023,ref_f_2024,score,passed_all_gates
WS0115,machine-unlearning,solution,2,federated unlearning,construction_v2/images/WS0115_02_federated_unlearning.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0115_02_federated_unlearning.png,0.0,0.006993006993006993,0.004484304932735426,0.011278195488721804,0.0221606648199446,0.03994673768308921,0.7237714581090258,True
WS0116,machine-unlearning,solution,3,approximate unlearning,construction_v2/images/WS0116_03_approximate_unlearning.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0116_03_approximate_unlearning.png,0.0,0.0,0.004484304932735426,0.0037593984962406013,0.008310249307479225,0.10652463382157124,0.2795262101140713,True
WS0117,machine-unlearning,solution,4,data-free machine unlearning,construction_v2/images/WS0117_04_data-free_machine_unlearning.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0117_04_data-free_machine_unlearning.png,0.0,0.0,0.0,0.007518796992481203,0.008310249307479225,0.06391478029294274,0.050180953290454994,True
WS0118,machine-unlearning,solution,5,privacy-preserving machine unlearning,construction_v2/images/WS0118_05_privacy-preserving_machine_unlearning.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0118_05_privacy-preserving_machine_unlearning.png,0.0,0.0,0.004484304932735426,0.0,0.0110803324099723,0.05059920106524634,0.009436973594370783,True
WS0119,masked-face-recognition,solution,1,transparent face masks,construction_v2/images/WS0119_01_transparent_face_masks.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0119_01_transparent_face_masks.png,0.0,0.0,0.0024937655860349127,0.004210526315789474,0.005194805194805195,0.023411371237458192,0.9999999998740707,True
WS0120,masked-face-recognition,solution,2,self-supervised facial representation learning,construction_v2/images/WS0120_02_self-supervised_facial_representation_learning.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0120_02_self-supervised_facial_representation_learning.png,0.0,0.0,0.0,0.002105263157894737,0.0025974025974025974,0.006688963210702341,0.15191902863535883,True
WS0121,masked-face-recognition,solution,3,event-related potential analysis of masked face perception,construction_v2/images/WS0121_03_event-related_potential_analysis_of_masked_face_perception.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0121_03_event-related_potential_analysis_of_masked_face_perception.png,0.0,0.0,0.0,0.0,0.0025974025974025974,0.013377926421404682,0.0,True
WS0122,masked-language-model,problem,2,masked language model likelihood estimation,construction_v2/images/WS0122_02_masked_language_model_likelihood_estimation.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0122_02_masked_language_model_likelihood_estimation.png,0.0,0.0,0.0,0.0,0.001310615989515072,0.0031678986272439284,0.0,True
WS0123,masked-language-model,solution,2,pseudo-log-likelihood scoring,construction_v2/images/WS0123_02_pseudo-log-likelihood_scoring.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0123_02_pseudo-log-likelihood_scoring.png,0.0,0.0,0.0,0.001564945226917058,0.001310615989515072,0.0031678986272439284,0.0,True
WS0124,masked-language-model,solution,5,masked generative transformers,construction_v2/images/WS0124_05_masked_generative_transformers.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0124_05_masked_generative_transformers.png,0.0,0.0,0.0,0.0,0.002621231979030144,0.004223864836325237,0.0,True
WS0125,masked-language-model,solution,6,joint distribution modeling for masked language models,construction_v2/images/WS0125_06_joint_distribution_modeling_for_masked_language_models.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0125_06_joint_distribution_modeling_for_masked_language_models.png,0.0,0.0,0.0,0.0,0.001310615989515072,0.0031678986272439284,0.0,True
WS0126,multimodal-ai,problem,1,tool use in multimodal assistants,construction_v2/images/WS0126_01_tool_use_in_multimodal_assistants.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0126_01_tool_use_in_multimodal_assistants.png,0.0,0.0,0.0,0.0,0.0009551098376313276,0.002066115702479339,0.0,True
WS0127,multimodal-ai,problem,2,domain-specific multimodal reasoning,construction_v2/images/WS0127_02_domain-specific_multimodal_reasoning.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0127_02_domain-specific_multimodal_reasoning.png,0.0,0.0,0.0,0.0,0.0009551098376313276,0.00878099173553719,0.0,True
WS0128,multimodal-ai,problem,3,domain generalizability in multimodal large language models,construction_v2/images/WS0128_03_domain_generalizability_in_multimodal_large_language_models.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0128_03_domain_generalizability_in_multimodal_large_language_models.png,0.0,0.0,0.0,0.0,0.0009551098376313276,0.0015495867768595042,0.0,True
WS0129,multimodal-ai,problem,4,biomedical vision-language understanding,construction_v2/images/WS0129_04_biomedical_vision-language_understanding.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0129_04_biomedical_vision-language_understanding.png,0.0,0.0,0.0,0.0,0.0009551098376313276,0.005165289256198347,0.0,True
WS0130,multimodal-ai,solution,1,multimodal prompting,construction_v2/images/WS0130_01_multimodal_prompting.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0130_01_multimodal_prompting.png,0.0,0.0,0.0,0.0,0.0019102196752626551,0.005681818181818182,0.0,True
WS0131,multimodal-ai,solution,2,multimodal mathematical reasoning benchmarks,construction_v2/images/WS0131_02_multimodal_mathematical_reasoning_benchmarks.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0131_02_multimodal_mathematical_reasoning_benchmarks.png,0.0,0.0,0.0,0.0,0.0009551098376313276,0.005681818181818182,0.0,True
WS0132,multimodal-ai,solution,3,vision-language instruction tuning,construction_v2/images/WS0132_03_vision-language_instruction_tuning.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0132_03_vision-language_instruction_tuning.png,0.0,0.0,0.0,0.0,0.0009551098376313276,0.005165289256198347,0.0,True
WS0133,multimodal-ai,solution,4,open-ended multimodal reasoning benchmarks,construction_v2/images/WS0133_04_open-ended_multimodal_reasoning_benchmarks.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0133_04_open-ended_multimodal_reasoning_benchmarks.png,0.0,0.0,0.0,0.0,0.0019102196752626551,0.00878099173553719,0.0,True
WS0134,multimodal-ai,solution,5,visual referring prompting,construction_v2/images/WS0134_05_visual_referring_prompting.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0134_05_visual_referring_prompting.png,0.0,0.0,0.0,0.0,0.0009551098376313276,0.005681818181818182,0.0,True
WS0135,multimodal-ai,solution,6,grounded multimodal large language models,construction_v2/images/WS0135_06_grounded_multimodal_large_language_models.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0135_06_grounded_multimodal_large_language_models.png,0.0,0.0,0.0,0.0,0.0009551098376313276,0.005165289256198347,0.0,True
WS0136,multimodal-ai,solution,7,generalist biomedical multimodal models,construction_v2/images/WS0136_07_generalist_biomedical_multimodal_models.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0136_07_generalist_biomedical_multimodal_models.png,0.0,0.0,0.0,0.0,0.0009551098376313276,0.002066115702479339,0.0,True
WS0137,multimodal-ai,solution,8,language model orchestration of vision experts,construction_v2/images/WS0137_08_language_model_orchestration_of_vision_experts.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0137_08_language_model_orchestration_of_vision_experts.png,0.0,0.0,0.0,0.0,0.0009551098376313276,0.0030991735537190084,0.0,True
WS0138,multimodal-hate-speech-detection,problem,1,cross-modal reasoning in hateful meme detection,construction_v2/images/WS0138_01_cross-modal_reasoning_in_hateful_meme_detection.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0138_01_cross-modal_reasoning_in_hateful_meme_detection.png,0.0,0.0,0.0,0.0,0.045454545454545456,0.10714285714285714,0.0,True
WS0139,multimodal-hate-speech-detection,solution,1,prompt-based caption generation with frozen vision-language models,construction_v2/images/WS0139_01_prompt-based_caption_generation_with_frozen_vision-language_models.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0139_01_prompt-based_caption_generation_with_frozen_vision-language_models.png,0.0,0.0,0.0,0.0,0.045454545454545456,0.10714285714285714,0.0,True
WS0140,privacy-preserving-machine-learning,solution,1,fairness-aware differentially private learning,construction_v2/images/WS0140_01_fairness-aware_differentially_private_learning.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0140_01_fairness-aware_differentially_private_learning.png,0.0,0.0,0.0,0.0,0.0009775171065493646,0.002745367192862045,0.0,True
WS0141,scientific-machine-learning,problem,1,statistical validity for machine-learning-derived predictions,construction_v2/images/WS0141_01_statistical_validity_for_machine-learning-derived_predictions.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0141_01_statistical_validity_for_machine-learning-derived_predictions.png,0.0,0.0,0.0,0.0,0.00032981530343007914,0.0005433601391001956,0.0,True
WS0142,scientific-machine-learning,solution,1,machine-learning-assisted statistical inference,construction_v2/images/WS0142_01_machine-learning-assisted_statistical_inference.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0142_01_machine-learning-assisted_statistical_inference.png,0.0,0.0,0.0,0.0,0.00032981530343007914,0.0005433601391001956,0.0,True
WS0143,scientific-machine-learning,solution,2,behavioral simulation with large language models,construction_v2/images/WS0143_02_behavioral_simulation_with_large_language_models.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0143_02_behavioral_simulation_with_large_language_models.png,0.0,0.0,0.0,0.0,0.00032981530343007914,0.0005433601391001956,0.0,True
WS0144,self-supervised-learning-cnn,problem,1,spatial noise correlation in self-supervised denoising,construction_v2/images/WS0144_01_spatial_noise_correlation_in_self-supervised_denoising.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0144_01_spatial_noise_correlation_in_self-supervised_denoising.png,0.0,0.0,0.0,0.0,0.002150537634408602,0.004024144869215292,0.0,True
WS0145,self-supervised-learning-cnn,solution,1,vision transformers,construction_v2/images/WS0145_01_vision_transformers.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0145_01_vision_transformers.png,0.0,0.0,0.0,0.002577319587628866,0.0,0.004024144869215292,0.0,True
WS0146,tiny-machine-learning,problem,1,TinyML deployment challenges,construction_v2/images/WS0146_01_tinyml_deployment_challenges.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0146_01_tinyml_deployment_challenges.png,0.0,0.0,0.0,0.002688172043010753,0.004246284501061571,0.010510510510510511,0.26736690223469217,True
WS0147,tiny-machine-learning,problem,2,processing capacity optimization in TinyML,construction_v2/images/WS0147_02_processing_capacity_optimization_in_tinyml.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0147_02_processing_capacity_optimization_in_tinyml.png,0.0,0.0,0.0,0.0,0.0021231422505307855,0.006006006006006006,0.0,True
WS0148,tiny-machine-learning,problem,3,on-device resource efficiency,construction_v2/images/WS0148_03_on-device_resource_efficiency.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0148_03_on-device_resource_efficiency.png,0.0,0.0,0.0,0.0,0.0021231422505307855,0.0045045045045045045,0.0,True
WS0149,tiny-machine-learning,problem,4,cloud offloading limitations in wearable sensing,construction_v2/images/WS0149_04_cloud_offloading_limitations_in_wearable_sensing.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0149_04_cloud_offloading_limitations_in_wearable_sensing.png,0.0,0.0,0.0,0.0,0.0021231422505307855,0.0075075075075075074,0.0,True
WS0150,tiny-machine-learning,problem,5,incremental on-device learning for TinyML,construction_v2/images/WS0150_05_incremental_on-device_learning_for_tinyml.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0150_05_incremental_on-device_learning_for_tinyml.png,0.0,0.0,0.0,0.0,0.0021231422505307855,0.006006006006006006,0.0,True
WS0151,tiny-machine-learning,problem,6,embedded structural health monitoring,construction_v2/images/WS0151_06_embedded_structural_health_monitoring.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0151_06_embedded_structural_health_monitoring.png,0.0,0.0,0.0,0.0,0.0021231422505307855,0.0045045045045045045,0.0,True
WS0152,tiny-machine-learning,solution,1,microcontroller neural network accelerators,construction_v2/images/WS0152_01_microcontroller_neural_network_accelerators.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0152_01_microcontroller_neural_network_accelerators.png,0.0,0.0,0.0,0.002688172043010753,0.0021231422505307855,0.0045045045045045045,0.0,True
WS0153,tiny-machine-learning,solution,2,reduced-precision neural network training,construction_v2/images/WS0153_02_reduced-precision_neural_network_training.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0153_02_reduced-precision_neural_network_training.png,0.0,0.0,0.0,0.0,0.0021231422505307855,0.006006006006006006,0.0,True
WS0154,tiny-machine-learning,solution,3,automatic code generation for on-device TinyML models,construction_v2/images/WS0154_03_automatic_code_generation_for_on-device_tinyml_models.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0154_03_automatic_code_generation_for_on-device_tinyml_models.png,0.0,0.0,0.0,0.0,0.0021231422505307855,0.006006006006006006,0.0,True
WS0155,tiny-machine-learning,solution,4,TinyML toolchains,construction_v2/images/WS0155_04_tinyml_toolchains.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0155_04_tinyml_toolchains.png,0.0,0.0,0.0,0.0,0.0021231422505307855,0.006006006006006006,0.0,True
WS0156,tiny-machine-learning,solution,5,TinyMLOps,construction_v2/images/WS0156_05_tinymlops.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0156_05_tinymlops.png,0.0,0.0,0.0,0.0,0.004246284501061571,0.0075075075075075074,0.0,True
WS0157,tiny-machine-learning,solution,6,edge intelligence,construction_v2/images/WS0157_06_edge_intelligence.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0157_06_edge_intelligence.png,0.0,0.0,0.0,0.002688172043010753,0.0021231422505307855,0.018018018018018018,0.0,True
WS0158,tiny-machine-learning,solution,7,embedded predictive maintenance,construction_v2/images/WS0158_07_embedded_predictive_maintenance.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0158_07_embedded_predictive_maintenance.png,0.0,0.0,0.0,0.0,0.0021231422505307855,0.0045045045045045045,0.0,True
WS0159,trustworthy-ai,problem,1,AI overreliance,construction_v2/images/WS0159_01_ai_overreliance.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0159_01_ai_overreliance.png,0.0,0.0,0.0009950248756218905,0.0,0.0012658227848101266,0.00296794618124258,0.011486307549416215,True
WS0160,trustworthy-ai,problem,2,prompt jailbreak vulnerability in large language models,construction_v2/images/WS0160_02_prompt_jailbreak_vulnerability_in_large_language_models.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0160_02_prompt_jailbreak_vulnerability_in_large_language_models.png,0.0,0.0,0.0,0.0,0.0006329113924050633,0.002374356944994064,0.0,True
WS0161,trustworthy-ai,problem,3,Generative AI misuse and deception,construction_v2/images/WS0161_03_generative_ai_misuse_and_deception.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0161_03_generative_ai_misuse_and_deception.png,0.0,0.0,0.0,0.0,0.0006329113924050633,0.0009893153937475267,0.0,True
WS0162,trustworthy-ai,problem,4,generative AI regulation,construction_v2/images/WS0162_04_generative_ai_regulation.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0162_04_generative_ai_regulation.png,0.0,0.0,0.0,0.0,0.0006329113924050633,0.0009893153937475267,0.0,True
WS0163,trustworthy-ai,problem,5,clinical deployment of trustworthy AI systems,construction_v2/images/WS0163_05_clinical_deployment_of_trustworthy_ai_systems.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0163_05_clinical_deployment_of_trustworthy_ai_systems.png,0.0,0.0,0.0,0.0,0.0006329113924050633,0.0009893153937475267,0.0,True
WS0164,trustworthy-ai,solution,1,large language model trustworthiness benchmarking,construction_v2/images/WS0164_01_large_language_model_trustworthiness_benchmarking.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0164_01_large_language_model_trustworthiness_benchmarking.png,0.0,0.0,0.0,0.0,0.0006329113924050633,0.002374356944994064,0.0,True
WS0165,trustworthy-ai,solution,2,trustworthy AI lifecycle governance,construction_v2/images/WS0165_02_trustworthy_ai_lifecycle_governance.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0165_02_trustworthy_ai_lifecycle_governance.png,0.0,0.0,0.0,0.0,0.0006329113924050633,0.0009893153937475267,0.0,True
WS0166,trustworthy-ai,solution,3,risk-based governance of large generative AI models,construction_v2/images/WS0166_03_risk-based_governance_of_large_generative_ai_models.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0166_03_risk-based_governance_of_large_generative_ai_models.png,0.0,0.0,0.0,0.0,0.0006329113924050633,0.0009893153937475267,0.0,True
WS0167,trustworthy-ai,solution,4,Function-based accounts of AI trustworthiness,construction_v2/images/WS0167_04_function-based_accounts_of_ai_trustworthiness.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0167_04_function-based_accounts_of_ai_trustworthiness.png,0.0,0.0,0.0,0.0,0.0006329113924050633,0.0021764938662445586,0.0,True
WS0168,vertical-federated-learning,problem,1,straggler problem in vertical federated learning,construction_v2/images/WS0168_01_straggler_problem_in_vertical_federated_learning.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0168_01_straggler_problem_in_vertical_federated_learning.png,0.0,0.0,0.0,0.00641025641025641,0.013605442176870748,0.024896265560165973,1.0,True
WS0169,vertical-federated-learning,problem,2,unaligned data in vertical federated learning,construction_v2/images/WS0169_02_unaligned_data_in_vertical_federated_learning.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0169_02_unaligned_data_in_vertical_federated_learning.png,0.0,0.0,0.0,0.00641025641025641,0.006802721088435374,0.012448132780082987,0.07896059238419191,True
WS0170,vertical-federated-learning,problem,3,active-party label leakage in vertical federated learning,construction_v2/images/WS0170_03_active-party_label_leakage_in_vertical_federated_learning.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0170_03_active-party_label_leakage_in_vertical_federated_learning.png,0.0,0.0,0.0,0.0,0.006802721088435374,0.012448132780082987,0.0,True
WS0171,vertical-federated-learning,problem,4,passive party dropout in vertical federated learning,construction_v2/images/WS0171_04_passive_party_dropout_in_vertical_federated_learning.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0171_04_passive_party_dropout_in_vertical_federated_learning.png,0.0,0.0,0.0,0.0,0.006802721088435374,0.012448132780082987,0.0,True
WS0172,vertical-federated-learning,problem,5,shared-sample dependency in vertical federated learning,construction_v2/images/WS0172_05_shared-sample_dependency_in_vertical_federated_learning.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0172_05_shared-sample_dependency_in_vertical_federated_learning.png,0.0,0.0,0.0,0.0,0.006802721088435374,0.012448132780082987,0.0,True
WS0173,vertical-federated-learning,solution,1,privacy-preserving federated learning,construction_v2/images/WS0173_01_privacy-preserving_federated_learning.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0173_01_privacy-preserving_federated_learning.png,0.0,0.05454545454545454,0.043478260869565216,0.09615384615384616,0.10204081632653061,0.15352697095435686,0.83587828032993,True
WS0174,vertical-federated-learning,solution,2,mutual information estimation in vertical federated learning,construction_v2/images/WS0174_02_mutual_information_estimation_in_vertical_federated_learning.png,https://raw.githubusercontent.com/rebeccaz4/weak-signal-benchmark/main/construction_v2/images/WS0174_02_mutual_information_estimation_in_vertical_federated_learning.png,0.0,0.0,0.0,0.00641025641025641,0.006802721088435374,0.02074688796680498,0.07896059238419191,True
